snapshot_date,store_id,product_id,units_on_hand,units_reserved
2025-10-01,8,7,17,5
2025-10-01,8,81,16,12
2025-10-01,8,54,251,25
2025-10-01,8,59,17,9
2025-10-01,8,30,29,25
2025-10-01,9,54,119,5
2025-10-01,9,19,138,13
2025-10-01,9,32,138,11
2025-10-01,9,24,91,2
2025-10-01,9,13,253,2
2025-10-01,9,112,146,13
2025-10-01,9,47,40,2
2025-10-01,9,16,233,29
2025-10-01,9,93,86,10
2025-10-01,9,111,73,35
2025-10-01,9,61,238,16
2025-10-01,9,41,170,32
2025-10-01,9,113,290,12
2025-10-01,9,79,204,31
2025-10-01,9,49,150,10
2025-10-01,9,62,276,25
2025-10-01,9,77,16,2
2025-10-01,9,23,248,25
2025-10-01,9,75,241,33
2025-10-01,9,120,230,13
2025-10-01,9,4,257,33
2025-10-01,9,44,29,3
2025-10-01,9,68,53,4
2025-10-01,9,57,105,2
2025-10-01,9,46,179,11
2025-10-01,10,91,281,39
2025-10-01,10,76,204,35
2025-10-01,10,20,128,26
2025-10-01,10,27,17,8
2025-10-01,10,69,56,10
2025-10-01,10,29,214,6
2025-10-01,10,47,202,23
2025-10-01,10,22,166,40
2025-10-01,10,19,159,8
2025-10-01,10,117,239,37
2025-10-01,10,61,126,12
2025-10-01,10,65,292,30
2025-10-01,10,43,28,4
2025-10-01,10,6,61,19
2025-10-01,10,35,195,4
2025-10-01,10,37,197,39
2025-10-01,10,116,17,9
2025-10-01,10,4,242,24
2025-10-01,10,51,37,3
2025-10-01,10,85,76,39
2025-10-01,10,31,218,23
2025-10-01,10,82,134,18
2025-10-01,10,24,42,37
2025-10-01,10,34,22,8
2025-10-01,10,36,101,31
2025-10-01,11,61,203,0
2025-10-01,11,115,150,34
2025-10-01,11,5,182,5
2025-10-01,11,22,43,37
2025-10-01,11,81,16,12
2025-10-01,11,87,163,25
2025-10-01,11,55,120,11
2025-10-01,11,60,95,25
2025-10-01,11,118,248,38
2025-10-01,11,43,36,7
2025-10-01,11,2,39,31
2025-10-01,11,27,260,21
2025-10-01,11,42,58,11
2025-10-01,11,54,177,38
2025-10-01,11,104,87,29
2025-10-01,11,117,91,37
2025-10-01,11,31,39,25
2025-10-01,11,59,149,8
2025-10-01,11,24,74,8
2025-10-01,11,101,72,22
2025-10-01,11,36,126,34
2025-10-01,11,51,131,4
2025-10-01,11,88,282,28
2025-10-01,11,35,169,30
2025-10-01,11,108,199,5
2025-10-01,12,64,263,12
2025-10-01,12,52,99,30
2025-10-01,12,48,261,13
2025-10-01,12,90,200,40
2025-10-01,12,120,57,22
2025-10-01,12,21,295,11
2025-10-01,12,115,199,26
2025-10-01,12,88,267,25
2025-10-01,12,34,195,33
2025-10-01,12,47,12,8
2025-10-01,12,68,11,7
2025-10-01,12,109,189,26
2025-10-01,12,110,171,15
2025-10-01,12,31,26,0
2025-10-01,12,57,25,5
2025-10-01,12,106,73,31
2025-10-01,12,2,186,0
2025-10-01,12,65,103,26
2025-10-01,12,76,8,4
2025-10-01,12,73,240,0
2025-10-01,12,28,79,35
2025-10-01,12,107,18,7
2025-10-01,12,87,113,28
2025-10-01,12,37,44,16
2025-10-01,12,7,72,7
2025-10-01,13,28,80,31
2025-10-01,13,107,213,8
2025-10-01,13,62,126,15
2025-10-01,13,37,202,36
2025-10-01,13,59,261,13
2025-10-01,13,110,72,19
2025-10-01,13,23,15,15
2025-10-01,13,65,89,32
2025-10-01,13,115,43,39
2025-10-01,13,74,176,39
2025-10-01,13,30,257,6
2025-10-01,13,76,213,4
2025-10-01,13,114,256,1
2025-10-01,13,82,259,1
2025-10-01,13,19,273,35
2025-10-01,13,91,31,16
2025-10-01,13,54,9,9
2025-10-01,13,96,106,14
2025-10-01,13,94,201,11
2025-10-01,13,66,224,9
2025-10-01,13,81,137,19
2025-10-01,13,36,168,8
2025-10-01,13,75,95,30
2025-10-01,13,42,184,38
2025-10-01,13,34,132,8
2025-10-01,14,50,95,36
2025-10-01,14,64,226,16
2025-10-01,14,30,185,6
2025-10-01,14,107,43,25
2025-10-01,14,18,173,4
2025-10-01,14,92,216,0
2025-10-01,14,94,279,25
2025-10-01,14,114,88,18
2025-10-01,14,113,166,6
2025-10-01,14,63,115,12
2025-10-01,14,23,297,27
2025-10-01,14,24,218,0
2025-10-01,14,19,174,29
2025-10-01,14,14,165,9
2025-10-01,14,41,294,25
2025-10-01,14,45,202,19
2025-10-01,14,31,245,4
2025-10-01,14,108,47,32
2025-10-01,14,106,43,13
2025-10-01,14,7,68,0
2025-10-01,14,13,232,9
2025-10-01,14,51,98,36
2025-10-01,14,81,60,37
2025-10-01,14,76,44,34
2025-10-01,14,25,134,25
2025-10-01,15,43,38,38
2025-10-01,15,47,194,26
2025-10-01,15,115,299,28
2025-10-01,15,7,207,3
2025-10-01,15,104,94,8
2025-10-01,15,54,101,24
2025-10-01,15,28,140,19
2025-10-01,15,57,292,36
2025-10-01,15,76,177,6
2025-10-01,15,92,148,15
2025-10-01,15,88,230,0
2025-10-01,15,67,137,12
2025-10-01,15,44,128,9
2025-10-01,15,105,151,38
2025-10-01,15,9,53,26
2025-10-01,15,49,79,27
2025-10-01,15,60,101,7
2025-10-01,15,99,254,29
2025-10-01,15,55,240,17
2025-10-01,15,85,139,9
2025-10-01,15,119,92,9
2025-10-01,15,46,50,11
2025-10-01,15,81,154,8
2025-10-01,15,97,55,37
2025-10-01,15,112,245,12
2025-10-01,16,67,167,0
2025-10-01,16,12,259,13
2025-10-01,16,88,120,10
2025-10-01,16,97,242,6
2025-10-01,16,116,12,4
2025-10-01,16,107,160,13
2025-10-01,16,91,165,5
2025-10-01,16,75,111,20
2025-10-01,16,4,218,12
2025-10-01,16,30,150,14
2025-10-01,16,33,33,28
2025-10-01,16,58,39,38
2025-10-01,16,27,33,24
2025-10-01,16,14,117,12
2025-10-01,16,60,178,16
2025-10-01,16,42,228,40
2025-10-01,16,13,43,22
2025-10-01,16,5,133,13
2025-10-01,16,87,124,40
2025-10-01,16,23,259,10
2025-10-01,16,77,165,19
2025-10-01,16,47,55,31
2025-10-01,16,71,210,34
2025-10-01,16,31,292,9
2025-10-01,16,73,75,2
2025-10-01,17,51,288,32
2025-10-01,17,71,43,27
2025-10-01,17,18,90,23
2025-10-01,17,74,150,38
2025-10-01,17,84,100,6
2025-10-01,17,77,154,20
2025-10-01,17,96,127,26
2025-10-01,17,33,173,6
2025-10-01,17,44,102,13
2025-10-01,17,103,264,27
2025-10-01,17,72,56,14
2025-10-01,17,92,212,29
2025-10-01,17,6,148,24
2025-10-01,17,23,41,27
2025-10-01,17,67,51,27
2025-10-01,17,39,5,2
2025-10-01,17,45,139,15
2025-10-01,17,60,115,28
2025-10-01,17,16,10,7
2025-10-01,17,90,121,24
2025-10-01,17,73,240,5
2025-10-01,17,55,65,31
2025-10-01,17,75,132,30
2025-10-01,17,91,2,1
2025-10-01,17,13,191,15
2025-10-01,18,107,45,35
2025-10-01,18,10,220,10
2025-10-01,18,23,100,4
2025-10-01,18,14,54,24
2025-10-01,18,60,227,35
2025-10-01,18,106,231,20
2025-10-01,18,69,285,24
2025-10-01,18,109,132,31
2025-10-01,18,103,132,0
2025-10-01,18,78,59,38
2025-10-01,18,39,73,40
2025-10-01,18,1,186,22
2025-10-01,18,87,126,7
2025-10-01,18,91,231,21
2025-10-01,18,50,167,0
2025-10-01,18,81,133,25
2025-10-01,18,112,52,27
2025-10-01,18,59,57,18
2025-10-01,18,18,119,34
2025-10-01,18,111,139,3
2025-10-01,18,56,116,38
2025-10-01,18,104,238,8
2025-10-01,18,19,193,30
2025-10-01,18,7,172,18
2025-10-01,18,35,176,28
2025-10-01,19,55,164,10
2025-10-01,19,109,259,33
2025-10-01,19,77,95,12
2025-10-01,19,82,59,13
2025-10-01,19,8,76,39
2025-10-01,19,76,218,31
2025-10-01,19,38,262,13
2025-10-01,19,12,158,12
2025-10-01,19,34,183,34
2025-10-01,19,17,186,39
2025-10-01,19,46,296,6
2025-10-01,19,87,237,29
2025-10-01,19,101,209,15
2025-10-01,19,116,262,23
2025-10-01,19,80,262,25
2025-10-01,19,110,294,9
2025-10-01,19,51,72,21
2025-10-01,19,26,138,14
2025-10-01,19,54,249,26
2025-10-01,19,90,100,26
2025-10-01,19,97,207,11
2025-10-01,19,107,257,31
2025-10-01,19,28,49,4
2025-10-01,19,67,236,7
2025-10-01,19,43,223,23
2025-10-01,20,115,275,26
2025-10-01,20,28,120,3
2025-10-01,20,83,293,29
2025-10-01,20,44,77,33
2025-10-01,20,78,170,20
2025-10-01,20,101,141,7
2025-10-01,20,43,228,37
2025-10-01,20,45,104,39
2025-10-01,20,25,153,14
2025-10-01,20,79,43,19
2025-10-01,20,35,289,7
2025-10-01,20,48,134,10
2025-10-01,20,108,36,22
2025-10-01,20,7,129,19
2025-10-01,20,56,16,12
2025-10-01,20,88,236,24
2025-10-01,20,74,75,19
2025-10-01,20,68,73,35
2025-10-01,20,80,184,31
2025-10-01,20,117,133,2
2025-10-01,20,66,158,1
2025-10-01,20,87,189,10
2025-10-01,20,17,248,40
2025-10-01,20,111,238,1
2025-10-01,20,34,102,23
2025-11-01,1,33,181,6
2025-11-01,1,61,144,1
2025-11-01,1,57,249,10
2025-11-01,1,49,116,17
2025-11-01,1,109,208,6
2025-11-01,1,107,185,2
2025-11-01,1,116,139,7
2025-11-01,1,30,32,31
2025-11-01,1,7,25,16
2025-11-01,1,59,78,36
2025-11-01,1,106,77,8
2025-11-01,1,87,26,18
2025-11-01,1,58,73,20
2025-11-01,1,75,45,13
2025-11-01,1,79,14,0
2025-11-01,1,64,91,37
2025-11-01,1,42,182,2
2025-11-01,1,10,32,5
2025-11-01,1,88,155,28
2025-11-01,1,84,131,28
2025-11-01,1,1,90,39
2025-11-01,1,76,292,3
2025-11-01,1,4,177,23
2025-11-01,1,51,164,8
2025-11-01,1,94,123,30
2025-11-01,2,66,285,34
2025-11-01,2,25,157,26
2025-11-01,2,92,175,4
2025-11-01,2,81,292,2
2025-11-01,2,4,106,18
2025-11-01,2,33,287,12
2025-11-01,2,80,27,17
2025-11-01,2,65,70,18
2025-11-01,2,45,45,13
2025-11-01,2,63,21,3
2025-11-01,2,93,216,3
2025-11-01,2,103,207,16
2025-11-01,2,38,134,37
2025-11-01,2,41,21,6
2025-11-01,2,49,187,40
2025-11-01,2,71,289,15
2025-11-01,2,37,148,7
2025-11-01,2,104,248,30
2025-11-01,2,18,99,13
2025-11-01,2,106,145,14
2025-11-01,2,30,21,14
2025-11-01,2,26,56,35
2025-11-01,2,27,77,6
2025-11-01,2,32,272,10
2025-11-01,2,83,47,24
2025-11-01,3,88,277,35
2025-11-01,3,3,123,25
2025-11-01,3,118,295,30
2025-11-01,3,57,3,1
2025-11-01,3,120,182,28
2025-11-01,3,25,162,15
2025-11-01,3,74,183,27
2025-11-01,3,22,158,17
2025-11-01,3,29,32,4
2025-11-01,3,9,96,22
2025-11-01,3,69,149,28
2025-11-01,3,49,94,33
2025-11-01,3,61,200,15
2025-11-01,3,83,289,25
2025-11-01,3,116,83,19
2025-11-01,3,68,8,2
2025-11-01,3,15,118,32
2025-11-01,3,90,134,39
2025-11-01,3,11,73,3
2025-11-01,3,87,115,4
2025-11-01,3,4,243,40
2025-11-01,3,71,176,39
2025-11-01,3,8,38,16
2025-11-01,3,20,164,0
2025-11-01,3,31,22,19
2025-11-01,4,84,112,13
2025-11-01,4,4,266,11
2025-11-01,4,85,227,24
2025-11-01,4,25,163,13
2025-11-01,4,81,151,34
2025-11-01,4,90,26,5
2025-11-01,4,47,153,36
2025-11-01,4,103,199,25
2025-11-01,4,63,266,39
2025-11-01,4,18,294,10
2025-11-01,4,68,120,35
2025-11-01,4,49,185,35
2025-11-01,4,80,176,21
2025-11-01,4,31,93,1
2025-11-01,4,108,37,0
2025-11-01,4,44,57,40
2025-11-01,4,107,186,19
2025-11-01,4,75,155,19
2025-11-01,4,83,281,19
2025-11-01,4,12,251,38
2025-11-01,4,119,72,0
2025-11-01,4,50,228,17
2025-11-01,4,95,29,11
2025-11-01,4,112,53,35
2025-11-01,4,29,238,0
2025-11-01,5,25,106,11
2025-11-01,5,90,3,2
2025-11-01,5,18,54,3
2025-11-01,5,22,117,40
2025-11-01,5,14,249,8
2025-11-01,5,96,260,4
2025-11-01,5,85,28,4
2025-11-01,5,59,232,11
2025-11-01,5,60,174,28
2025-11-01,5,43,167,22
2025-11-01,5,80,58,9
2025-11-01,5,110,220,13
2025-11-01,5,7,237,3
2025-11-01,5,118,28,15
2025-11-01,5,45,218,13
2025-11-01,5,104,106,1
2025-11-01,5,33,92,10
2025-11-01,5,100,178,6
2025-11-01,5,82,239,24
2025-11-01,5,78,219,27
2025-11-01,5,69,272,39
2025-11-01,5,31,89,7
2025-11-01,5,75,84,31
2025-11-01,5,10,146,26
2025-11-01,5,4,82,6
2025-11-01,6,114,298,36
2025-11-01,6,27,155,19
2025-11-01,6,28,38,19
2025-11-01,6,39,255,23
2025-11-01,6,47,106,28
2025-11-01,6,75,218,12
2025-11-01,6,95,231,35
2025-11-01,6,45,89,22
2025-11-01,6,73,213,18
2025-11-01,6,23,260,22
2025-11-01,6,83,278,27
2025-11-01,6,81,159,31
2025-11-01,6,48,223,26
2025-11-01,6,51,298,22
2025-11-01,6,113,165,31
2025-11-01,6,107,248,0
2025-11-01,6,21,164,7
2025-11-01,6,9,287,26
2025-11-01,6,76,187,3
2025-11-01,6,22,202,29
2025-11-01,6,78,297,26
2025-11-01,6,96,143,21
2025-11-01,6,42,34,6
2025-11-01,6,100,191,37
2025-11-01,6,5,2,1
2025-11-01,7,80,208,0
2025-11-01,7,18,199,14
2025-11-01,7,116,259,11
2025-11-01,7,112,258,23
2025-11-01,7,43,16,9
2025-11-01,7,54,52,26
2025-11-01,7,66,72,29
2025-11-01,7,60,169,0
2025-11-01,7,1,83,1
2025-11-01,7,40,80,11
2025-11-01,7,22,171,11
2025-11-01,7,56,56,11
2025-11-01,7,34,114,35
2025-11-01,7,49,6,1
2025-11-01,7,120,297,18
2025-11-01,7,65,135,24
2025-11-01,7,81,68,31
2025-11-01,7,46,193,15
2025-11-01,7,6,165,6
2025-11-01,7,97,150,32
2025-11-01,7,71,237,16
2025-11-01,7,7,241,40
2025-11-01,7,39,46,20
2025-11-01,7,92,49,8
2025-11-01,7,51,168,17
2025-11-01,8,48,177,14
2025-11-01,8,101,178,38
2025-11-01,8,108,173,9
2025-11-01,8,73,68,35
2025-11-01,8,78,242,20
2025-11-01,8,31,40,8
2025-11-01,8,97,3,0
2025-11-01,8,71,33,5
2025-11-01,8,41,254,19
2025-11-01,8,29,294,29
2025-11-01,8,82,127,4
2025-11-01,8,30,62,5
2025-11-01,8,43,147,38
2025-11-01,8,66,216,15
2025-11-01,8,87,107,27
2025-11-01,8,38,13,9
2025-11-01,8,75,277,39
2025-11-01,8,79,49,3
2025-11-01,8,110,161,0
2025-11-01,8,103,144,20
2025-11-01,8,91,199,40
2025-11-01,8,80,52,39
2025-11-01,8,9,231,17
2025-11-01,8,57,31,1
2025-11-01,8,77,185,39
2025-11-01,9,64,279,40
2025-11-01,9,47,208,20
2025-11-01,9,104,138,36
2025-11-01,9,68,18,14
2025-11-01,9,27,280,28
2025-11-01,9,34,89,20
2025-11-01,9,90,168,2
2025-11-01,9,38,191,19
2025-11-01,9,46,61,21
2025-11-01,9,78,61,38
2025-11-01,9,99,24,18
2025-11-01,9,35,104,29
2025-11-01,9,22,189,28
2025-11-01,9,12,238,0
2025-11-01,9,3,226,37
2025-11-01,9,95,194,1
2025-11-01,9,39,205,5
2025-11-01,9,21,216,37
2025-11-01,9,106,141,7
2025-11-01,9,114,108,23
2025-11-01,9,67,51,10
2025-11-01,9,113,277,16
2025-11-01,9,107,284,13
2025-11-01,9,100,194,38
2025-11-01,9,24,160,23
2025-11-01,10,77,14,6
2025-11-01,10,111,10,8
2025-11-01,10,47,91,31
2025-11-01,10,70,217,7
2025-11-01,10,21,9,0
2025-11-01,10,64,86,14
2025-11-01,10,61,181,4
2025-11-01,10,99,70,1
2025-11-01,10,8,132,23
2025-11-01,10,92,300,24
2025-11-01,10,54,298,7
2025-11-01,10,76,171,30
2025-11-01,10,81,105,16
2025-11-01,10,17,133,12
2025-11-01,10,18,287,22
2025-11-01,10,55,216,12
2025-11-01,10,78,104,30
2025-11-01,10,87,183,36
2025-11-01,10,15,262,17
2025-11-01,10,48,43,15
2025-11-01,10,50,276,30
2025-11-01,10,74,270,31
2025-11-01,10,90,1,0
2025-11-01,10,88,287,33
2025-11-01,10,33,45,40
2025-11-01,11,105,226,0
2025-11-01,11,87,238,6
2025-11-01,11,92,74,31
2025-11-01,11,114,257,31
2025-11-01,11,94,213,15
2025-11-01,11,91,125,32
2025-11-01,11,12,248,39
2025-11-01,11,16,20,16
2025-11-01,11,96,35,12
2025-11-01,11,30,88,11
2025-11-01,11,111,25,16
2025-11-01,11,106,72,11
2025-11-01,11,62,27,9
2025-11-01,11,80,144,33
2025-11-01,11,42,150,15
2025-11-01,11,88,162,7
2025-11-01,11,21,251,32
2025-11-01,11,27,287,6
2025-11-01,11,26,212,16
2025-11-01,11,13,300,22
2025-11-01,11,35,243,7
2025-11-01,11,31,17,9
2025-11-01,11,22,72,21
2025-11-01,11,36,8,0
2025-11-01,11,11,95,32
2025-11-01,12,38,114,3
2025-11-01,12,22,174,30
2025-11-01,12,18,293,10
2025-11-01,12,36,170,40
2025-11-01,12,102,46,31
2025-11-01,12,13,114,14
2025-11-01,12,65,125,22
2025-11-01,12,6,266,7
2025-11-01,12,94,119,26
2025-11-01,12,16,256,10
2025-11-01,12,71,83,3
2025-11-01,12,107,41,40
2025-11-01,12,104,171,9
2025-11-01,12,85,249,39
2025-11-01,12,29,214,35
2025-11-01,12,82,188,18
2025-11-01,12,115,206,11
2025-11-01,12,31,41,5
2025-11-01,12,114,197,28
2025-11-01,12,116,4,0
2025-11-01,12,90,213,10
2025-11-01,12,117,22,16
2025-11-01,12,27,70,6
2025-11-01,12,33,67,17
2025-11-01,12,5,5,3
2025-11-01,13,112,51,6
2025-11-01,13,104,122,17
2025-11-01,13,87,131,38
2025-11-01,13,49,193,34
2025-11-01,13,57,296,20
2025-11-01,13,37,13,9
2025-11-01,13,96,67,36
2025-11-01,13,83,42,33
2025-11-01,13,113,146,32
2025-11-01,13,44,299,37
2025-11-01,13,88,131,22
2025-11-01,13,109,139,37
2025-11-01,13,28,142,38
2025-11-01,13,50,224,9
2025-11-01,13,20,180,18
2025-11-01,13,75,238,9
2025-11-01,13,17,28,9
2025-11-01,13,15,250,16
2025-11-01,13,101,156,8
2025-11-01,13,93,55,28
2025-11-01,13,32,184,26
2025-11-01,13,114,118,36
2025-11-01,13,43,131,37
2025-11-01,13,6,0,0
2025-11-01,13,120,196,20
2025-11-01,14,13,201,19
2025-11-01,14,116,194,20
2025-11-01,14,37,8,8
2025-11-01,14,39,117,1
2025-11-01,14,34,128,15
2025-11-01,14,40,42,30
2025-11-01,14,55,285,18
2025-11-01,14,92,79,4
2025-11-01,14,107,121,38
2025-11-01,14,47,50,14
2025-11-01,14,64,223,38
2025-11-01,14,115,255,21
2025-11-01,14,68,133,33
2025-11-01,14,9,112,39
2025-11-01,14,38,109,31
2025-11-01,14,99,248,30
2025-11-01,14,41,67,28
2025-11-01,14,21,62,23
2025-11-01,14,104,128,9
2025-11-01,14,18,83,16
2025-11-01,14,94,59,10
2025-11-01,14,67,162,0
2025-11-01,14,105,104,33
2025-11-01,14,70,107,17
2025-11-01,14,88,50,11
2025-11-01,15,37,285,40
2025-11-01,15,62,284,31
2025-11-01,15,18,233,13
2025-11-01,15,24,115,23
2025-11-01,15,30,81,6
2025-11-01,15,115,0,0
2025-11-01,15,114,271,12
2025-11-01,15,60,235,23
2025-11-01,15,19,182,34
2025-11-01,15,6,91,26
2025-11-01,15,58,115,10
2025-11-01,15,39,44,33
2025-11-01,15,9,143,23
2025-11-01,15,78,51,3
2025-11-01,15,63,285,33
2025-11-01,15,45,177,32
2025-11-01,15,28,288,37
2025-11-01,15,106,264,5
2025-11-01,15,7,270,7
2025-11-01,15,90,51,38
2025-11-01,15,102,138,11
2025-11-01,15,56,287,7
2025-11-01,15,31,254,35
2025-11-01,15,21,120,18
2025-11-01,15,97,69,0
2025-11-01,16,54,6,2
2025-11-01,16,33,25,18
2025-11-01,16,25,110,11
2025-11-01,16,26,149,9
2025-11-01,16,87,141,12
2025-11-01,16,77,16,0
2025-11-01,16,100,41,29
2025-11-01,16,85,115,7
2025-11-01,16,41,192,12
2025-11-01,16,44,113,8
2025-11-01,16,118,150,14
2025-11-01,16,108,1,1
2025-11-01,16,40,87,19
2025-11-01,16,117,130,30
2025-11-01,16,110,257,15
2025-11-01,16,37,293,1
2025-11-01,16,74,248,7
2025-11-01,16,90,69,5
2025-11-01,16,60,85,23
2025-11-01,16,95,253,39
2025-11-01,16,13,276,37
2025-11-01,16,78,221,38
2025-11-01,16,58,39,3
2025-11-01,16,17,75,19
2025-11-01,16,82,57,36
2025-11-01,17,66,43,5
2025-11-01,17,112,289,29
2025-11-01,17,109,252,32
2025-11-01,17,87,295,22
2025-11-01,17,23,54,27
2025-11-01,17,62,207,22
2025-11-01,17,102,28,3
2025-11-01,17,21,273,3
2025-11-01,17,36,26,11
2025-11-01,17,38,141,18
2025-11-01,17,85,10,2
2025-11-01,17,81,238,28
2025-11-01,17,47,199,3
2025-11-01,17,116,59,8
2025-11-01,17,5,113,6
2025-11-01,17,58,199,8
2025-11-01,17,50,173,30
2025-11-01,17,75,188,5
2025-11-01,17,76,12,0
2025-11-01,17,82,9,3
2025-11-01,17,10,197,26
2025-11-01,17,46,275,22
2025-11-01,17,19,241,19
2025-11-01,17,71,122,37
2025-11-01,17,27,243,15
2025-11-01,18,72,274,10
2025-11-01,18,35,98,26
2025-11-01,18,114,99,30
2025-11-01,18,107,68,21
2025-11-01,18,59,57,5
2025-11-01,18,83,71,38
2025-11-01,18,109,266,2
2025-11-01,18,106,105,5
2025-11-01,18,12,26,4
2025-11-01,18,100,194,9
2025-11-01,18,92,119,28
2025-11-01,18,71,12,5
2025-11-01,18,119,18,12
2025-11-01,18,117,232,18
2025-11-01,18,47,285,11
2025-11-01,18,66,179,10
2025-11-01,18,10,78,36
2025-11-01,18,50,81,20
2025-11-01,18,30,144,25
2025-11-01,18,7,172,17
2025-11-01,18,23,253,24
2025-11-01,18,14,113,4
2025-11-01,18,111,221,38
2025-11-01,18,77,47,19
2025-11-01,18,104,189,22
2025-11-01,19,120,246,24
2025-11-01,19,78,37,31
2025-11-01,19,112,155,28
2025-11-01,19,7,6,2
2025-11-01,19,27,182,21
2025-11-01,19,50,85,9
2025-11-01,19,44,150,10
2025-11-01,19,29,22,11
2025-11-01,19,46,218,16
2025-11-01,19,100,75,23
2025-11-01,19,37,147,38
2025-11-01,19,21,230,34
2025-11-01,19,116,26,12
2025-11-01,19,58,139,14
2025-11-01,19,109,246,5
2025-11-01,19,33,203,2
2025-11-01,19,57,96,18
2025-11-01,19,56,261,39
2025-11-01,19,59,248,14
2025-11-01,19,115,35,6
2025-11-01,19,111,219,2
2025-11-01,19,17,62,22
2025-11-01,19,22,194,21
2025-11-01,19,54,120,36
2025-11-01,19,93,189,11
2025-11-01,20,12,268,26
2025-11-01,20,13,280,1
2025-11-01,20,103,271,32
2025-11-01,20,99,123,21
2025-11-01,20,83,269,23
2025-11-01,20,97,180,32
2025-11-01,20,91,114,27
2025-11-01,20,41,133,20
2025-11-01,20,36,134,40
2025-11-01,20,108,287,28
2025-11-01,20,24,191,39
2025-11-01,20,33,229,36
2025-11-01,20,1,289,30
2025-11-01,20,120,133,8
2025-11-01,20,45,178,18
2025-11-01,20,3,82,40
2025-11-01,20,90,297,3
2025-11-01,20,117,155,13
2025-11-01,20,34,196,33
2025-11-01,20,28,85,30
2025-11-01,20,116,167,25
2025-11-01,20,61,263,16
2025-11-01,20,80,299,31
2025-11-01,20,8,270,20
2025-11-01,20,94,31,28
2025-12-01,1,68,191,6
2025-12-01,1,115,55,38
2025-12-01,1,84,113,10
2025-12-01,1,116,145,26
2025-12-01,1,57,246,4
2025-12-01,1,107,288,39
2025-12-01,1,63,79,29
2025-12-01,1,24,172,10
2025-12-01,1,102,110,28
2025-12-01,1,41,54,1
2025-12-01,1,30,4,1
2025-12-01,1,8,188,39
2025-12-01,1,112,197,12
2025-12-01,1,67,162,4
2025-12-01,1,14,286,31
2025-12-01,1,43,179,28
2025-12-01,1,69,28,11
2025-12-01,1,1,104,11
2025-12-01,1,71,21,18
2025-12-01,1,52,125,24
2025-12-01,1,58,39,14
2025-12-01,1,120,10,1
2025-12-01,1,90,147,19
2025-12-01,1,78,208,17
2025-12-01,1,34,55,39
2025-12-01,2,63,136,2
2025-12-01,2,21,36,5
2025-12-01,2,94,233,4
2025-12-01,2,74,97,2
2025-12-01,2,111,127,31
2025-12-01,2,87,14,9
2025-12-01,2,37,235,6
2025-12-01,2,10,270,16
2025-12-01,2,115,210,29
2025-12-01,2,8,29,17
2025-12-01,2,28,238,30
2025-12-01,2,56,119,30
2025-12-01,2,65,110,40
2025-12-01,2,42,54,26
2025-12-01,2,69,292,9
2025-12-01,2,2,229,22
2025-12-01,2,50,86,31
2025-12-01,2,117,158,26
2025-12-01,2,96,24,2
2025-12-01,2,29,22,0
2025-12-01,2,20,204,40
2025-12-01,2,118,226,30
2025-12-01,2,97,149,3
2025-12-01,2,102,0,0
2025-12-01,2,106,28,2
2025-12-01,3,67,10,1
2025-12-01,3,28,3,1
2025-12-01,3,17,71,8
2025-12-01,3,48,59,10
2025-12-01,3,82,202,35
2025-12-01,3,90,111,39
2025-12-01,3,92,21,10
2025-12-01,3,105,49,2
2025-12-01,3,51,62,4
2025-12-01,3,49,279,4
2025-12-01,3,100,193,36
2025-12-01,3,10,100,17
2025-12-01,3,71,57,0
2025-12-01,3,2,195,29
2025-12-01,3,111,223,39
2025-12-01,3,13,265,30
2025-12-01,3,1,33,2
2025-12-01,3,69,56,18
2025-12-01,3,44,156,5
2025-12-01,3,32,41,27
2025-12-01,3,60,117,11
2025-12-01,3,6,286,9
2025-12-01,3,104,77,23
2025-12-01,3,65,57,36
2025-12-01,3,8,195,16
2025-12-01,4,103,80,17
2025-12-01,4,18,80,5
2025-12-01,4,77,265,9
2025-12-01,4,43,166,16
2025-12-01,4,66,268,3
2025-12-01,4,82,169,29
2025-12-01,4,50,176,39
2025-12-01,4,16,168,0
2025-12-01,4,57,87,18
2025-12-01,4,59,72,16
2025-12-01,4,19,70,26
2025-12-01,4,14,110,15
2025-12-01,4,9,191,11
2025-12-01,4,64,116,7
2025-12-01,4,3,237,40
2025-12-01,4,105,164,18
2025-12-01,4,20,257,28
2025-12-01,4,42,254,7
2025-12-01,4,33,99,9
2025-12-01,4,39,1,0
2025-12-01,4,78,8,6
2025-12-01,4,114,46,13
2025-12-01,4,41,66,0
2025-12-01,4,120,120,6
2025-12-01,4,5,268,26
2025-12-01,5,59,117,2
2025-12-01,5,56,296,24
2025-12-01,5,111,213,25
2025-12-01,5,97,229,27
2025-12-01,5,105,89,36
2025-12-01,5,109,193,2
2025-12-01,5,61,80,38
2025-12-01,5,36,222,19
2025-12-01,5,40,35,2
2025-12-01,5,68,131,31
2025-12-01,5,22,62,26
2025-12-01,5,23,152,38
2025-12-01,5,67,167,16
2025-12-01,5,100,164,40
2025-12-01,5,64,257,16
2025-12-01,5,72,155,26
2025-12-01,5,2,176,29
2025-12-01,5,65,236,7
2025-12-01,5,25,125,40
2025-12-01,5,80,230,7
2025-12-01,5,8,176,12
2025-12-01,5,6,130,10
2025-12-01,5,39,238,32
2025-12-01,5,101,297,13
2025-12-01,5,57,89,33
2025-12-01,6,113,219,19
