session_id,customer_id,session_start_ts,session_end_ts,channel,landing_page,device,utm_source,utm_campaign
sess_002769,,2024-05-18T22:16:40,2024-05-18T22:36:47,web,/category,desktop,google,holiday_2025
sess_002770,,2025-04-01T11:53:36,2025-04-01T12:33:34,web,/cart,tablet,google,spring_sale
sess_002771,239,2024-07-24T11:51:38,2024-07-24T12:02:49,web,/promo,desktop,bing,holiday_2025
sess_002772,,2025-11-21T22:54:49,2025-11-21T22:58:01,mobile_app,/home,desktop,bing,back_to_school
sess_002773,,2024-04-03T13:24:13,2024-04-03T14:03:32,web,/category,desktop,google,holiday_2025
sess_002774,718,2025-09-09T12:52:36,2025-09-09T13:02:24,web,/category,desktop,organic,spring_sale
sess_002775,589,2024-07-28T20:19:09,2024-07-28T20:31:04,mobile_app,/home,tablet,organic,always_on
sess_002776,,2024-06-16T21:18:14,2024-06-16T21:27:09,mobile_app,/product,desktop,organic,holiday_2025
sess_002777,301,2024-10-19T19:35:18,2024-10-19T20:03:34,mobile_app,/product,mobile,email,holiday_2025
sess_002778,,2025-12-31T08:13:57,2025-12-31T08:27:35,mobile_app,/product,mobile,google,spring_sale
sess_002779,,2025-10-14T13:30:19,2025-10-14T13:47:25,mobile_app,/product,mobile,google,always_on
sess_002780,,2024-09-08T10:30:13,2024-09-08T10:44:00,mobile_app,/home,mobile,bing,summer_clearance
sess_002781,158,2024-06-25T08:41:27,2024-06-25T08:49:50,web,/cart,tablet,google,back_to_school
sess_002782,27,2026-02-19T11:30:36,2026-02-19T11:59:40,mobile_app,/category,desktop,bing,holiday_2024
sess_002783,,2024-05-14T12:06:41,2024-05-14T12:37:49,web,/promo,mobile,email,summer_clearance
sess_002784,704,2025-05-10T14:38:34,2025-05-10T14:45:41,web,/cart,mobile,google,spring_sale
sess_002785,,2025-11-01T19:47:51,2025-11-01T20:21:20,web,/cart,mobile,organic,spring_sale
sess_002786,314,2025-11-18T15:51:51,2025-11-18T16:24:36,web,/product,desktop,google,always_on
sess_002787,573,2025-07-26T09:27:21,2025-07-26T10:02:02,mobile_app,/home,desktop,email,holiday_2024
sess_002788,465,2026-04-18T15:16:42,2026-04-18T15:50:36,mobile_app,/category,desktop,meta,summer_clearance
sess_002789,,2025-11-10T22:50:29,2025-11-10T23:23:36,mobile_app,/promo,tablet,email,always_on
sess_002790,,2025-01-13T13:05:21,2025-01-13T13:25:11,web,/promo,tablet,google,holiday_2024
sess_002791,421,2024-06-02T12:29:21,2024-06-02T12:46:07,mobile_app,/promo,tablet,google,summer_clearance
sess_002792,376,2025-07-24T17:19:26,2025-07-24T17:26:38,mobile_app,/product,mobile,bing,spring_sale
sess_002793,,2024-04-24T20:46:31,2024-04-24T21:10:16,mobile_app,/promo,desktop,email,always_on
sess_002794,,2025-06-24T10:05:22,2025-06-24T10:35:45,mobile_app,/cart,mobile,meta,summer_clearance
sess_002795,,2025-12-23T17:22:25,2025-12-23T17:52:44,web,/promo,mobile,google,back_to_school
sess_002796,307,2025-10-23T12:14:46,2025-10-23T12:43:11,mobile_app,/promo,desktop,meta,back_to_school
sess_002797,,2026-02-19T20:55:30,2026-02-19T21:35:19,mobile_app,/cart,tablet,email,brand_search
sess_002798,101,2024-07-27T16:48:42,2024-07-27T17:07:29,mobile_app,/promo,mobile,google,always_on
sess_002799,148,2025-01-09T15:44:54,2025-01-09T16:12:19,mobile_app,/promo,desktop,meta,brand_search
sess_002800,796,2024-09-12T19:13:21,2024-09-12T19:19:43,mobile_app,/category,tablet,meta,brand_search
sess_002801,55,2024-09-21T15:51:31,2024-09-21T16:30:04,web,/cart,mobile,meta,holiday_2024
sess_002802,25,2024-04-16T15:29:11,2024-04-16T15:33:39,web,/category,tablet,bing,brand_search
sess_002803,,2024-04-24T17:15:38,2024-04-24T17:19:03,web,/home,mobile,google,spring_sale
sess_002804,,2024-03-20T21:48:27,2024-03-20T21:58:01,mobile_app,/product,desktop,bing,spring_sale
sess_002805,311,2025-09-24T08:14:29,2025-09-24T08:23:32,mobile_app,/category,mobile,google,brand_search
sess_002806,428,2024-11-06T11:03:22,2024-11-06T11:31:00,web,/product,tablet,email,spring_sale
sess_002807,,2025-07-28T10:51:12,2025-07-28T10:55:31,mobile_app,/promo,tablet,google,always_on
sess_002808,345,2025-05-29T12:25:12,2025-05-29T13:05:05,mobile_app,/cart,mobile,bing,summer_clearance
sess_002809,,2024-05-28T14:00:54,2024-05-28T14:37:34,mobile_app,/product,tablet,meta,always_on
sess_002810,5,2024-01-04T09:52:42,2024-01-04T09:59:19,web,/product,mobile,email,always_on
sess_002811,,2024-11-02T17:49:41,2024-11-02T17:52:59,mobile_app,/promo,mobile,email,holiday_2025
sess_002812,719,2025-06-03T10:57:23,2025-06-03T11:32:17,web,/category,tablet,google,brand_search
sess_002813,,2025-10-28T18:41:11,2025-10-28T19:13:24,web,/home,mobile,google,holiday_2024
sess_002814,,2025-06-10T17:21:02,2025-06-10T17:48:53,mobile_app,/category,desktop,google,summer_clearance
sess_002815,,2025-07-04T13:05:21,2025-07-04T13:31:16,mobile_app,/product,tablet,google,holiday_2025
sess_002816,46,2025-02-04T14:30:29,2025-02-04T14:38:47,web,/category,desktop,bing,always_on
sess_002817,64,2025-01-22T16:09:35,2025-01-22T16:40:23,mobile_app,/home,mobile,organic,holiday_2025
sess_002818,,2024-11-12T15:10:58,2024-11-12T15:14:58,web,/promo,desktop,organic,holiday_2024
sess_002819,,2025-04-19T13:41:02,2025-04-19T14:18:10,web,/cart,mobile,organic,holiday_2024
sess_002820,,2025-08-27T20:52:40,2025-08-27T21:31:23,web,/home,desktop,google,back_to_school
sess_002821,397,2025-10-09T08:39:42,2025-10-09T09:17:05,web,/product,desktop,meta,holiday_2024
sess_002822,,2025-06-26T17:36:20,2025-06-26T18:10:21,web,/home,tablet,google,summer_clearance
sess_002823,,2024-11-30T14:16:08,2024-11-30T14:32:03,mobile_app,/product,desktop,organic,brand_search
sess_002824,408,2024-05-05T17:53:27,2024-05-05T18:10:20,web,/home,tablet,organic,holiday_2025
sess_002825,25,2026-05-07T15:20:43,2026-05-07T15:59:42,mobile_app,/promo,mobile,google,holiday_2025
sess_002826,,2026-04-05T09:10:18,2026-04-05T09:13:02,web,/cart,tablet,google,always_on
sess_002827,,2026-02-12T18:45:17,2026-02-12T19:20:20,mobile_app,/home,mobile,google,holiday_2024
sess_002828,,2025-12-24T09:55:41,2025-12-24T10:15:33,web,/product,desktop,email,always_on
sess_002829,300,2024-12-24T15:14:02,2024-12-24T15:14:25,mobile_app,/product,desktop,google,holiday_2025
sess_002830,,2024-08-25T12:34:12,2024-08-25T12:40:21,mobile_app,/product,desktop,meta,back_to_school
sess_002831,,2024-11-18T11:13:19,2024-11-18T11:36:01,web,/product,desktop,google,summer_clearance
sess_002832,270,2025-06-13T21:44:21,2025-06-13T22:22:52,mobile_app,/promo,mobile,email,brand_search
sess_002833,141,2024-01-14T19:32:47,2024-01-14T19:57:36,web,/promo,desktop,google,holiday_2025
sess_002834,,2025-05-07T12:40:50,2025-05-07T12:54:06,mobile_app,/category,tablet,email,holiday_2025
sess_002835,87,2025-10-21T10:20:38,2025-10-21T10:43:33,web,/product,tablet,bing,spring_sale
sess_002836,54,2025-01-20T16:46:56,2025-01-20T17:05:53,web,/home,mobile,meta,holiday_2025
sess_002837,73,2024-10-18T15:44:59,2024-10-18T15:51:50,web,/home,tablet,google,spring_sale
sess_002838,192,2026-02-11T09:54:27,2026-02-11T10:04:46,web,/product,mobile,organic,holiday_2024
sess_002839,755,2024-10-14T09:55:38,2024-10-14T09:56:19,web,/promo,tablet,bing,always_on
sess_002840,785,2025-11-24T15:00:47,2025-11-24T15:33:47,web,/product,tablet,google,summer_clearance
sess_002841,,2024-04-06T08:54:55,2024-04-06T09:17:41,web,/home,tablet,organic,always_on
sess_002842,372,2025-07-30T17:30:44,2025-07-30T17:54:52,mobile_app,/cart,tablet,google,holiday_2024
sess_002843,,2025-06-30T16:13:23,2025-06-30T16:33:29,web,/product,desktop,google,always_on
sess_002844,643,2024-05-03T21:08:01,2024-05-03T21:45:55,mobile_app,/product,desktop,email,holiday_2025
sess_002845,,2024-01-15T15:02:06,2024-01-15T15:23:03,mobile_app,/promo,mobile,meta,spring_sale
sess_002846,,2025-02-14T11:56:17,2025-02-14T12:14:15,web,/category,mobile,bing,spring_sale
sess_002847,208,2026-04-09T19:09:46,2026-04-09T19:31:05,mobile_app,/home,desktop,google,holiday_2024
sess_002848,,2025-10-25T21:33:11,2025-10-25T22:04:47,web,/cart,mobile,google,summer_clearance
sess_002849,242,2025-12-01T21:16:00,2025-12-01T21:25:17,mobile_app,/cart,tablet,email,holiday_2024
sess_002850,,2025-08-28T22:50:23,2025-08-28T23:13:59,web,/home,desktop,bing,holiday_2024
sess_002851,441,2024-05-19T20:38:04,2024-05-19T21:07:19,mobile_app,/home,tablet,google,summer_clearance
sess_002852,7,2024-08-23T16:29:35,2024-08-23T16:38:58,web,/product,desktop,bing,brand_search
sess_002853,,2024-02-18T09:54:30,2024-02-18T09:58:01,mobile_app,/product,desktop,google,summer_clearance
sess_002854,,2026-05-31T18:35:05,2026-05-31T19:01:03,web,/category,desktop,meta,spring_sale
sess_002855,,2026-05-30T10:16:16,2026-05-30T10:29:53,mobile_app,/product,tablet,google,holiday_2024
sess_002856,170,2025-06-02T16:51:36,2025-06-02T17:21:24,mobile_app,/category,mobile,meta,spring_sale
sess_002857,,2025-03-30T10:54:18,2025-03-30T11:24:11,mobile_app,/promo,tablet,email,holiday_2024
sess_002858,135,2025-08-21T16:36:27,2025-08-21T17:12:46,web,/product,tablet,google,spring_sale
sess_002859,,2025-01-22T15:08:32,2025-01-22T15:17:50,web,/promo,desktop,google,summer_clearance
sess_002860,619,2024-07-13T22:13:37,2024-07-13T22:19:32,mobile_app,/category,tablet,organic,holiday_2024
sess_002861,,2025-12-25T15:49:45,2025-12-25T15:52:11,mobile_app,/product,tablet,bing,brand_search
sess_002862,191,2026-03-31T17:48:44,2026-03-31T18:00:55,web,/home,desktop,google,always_on
sess_002863,98,2026-04-01T17:58:29,2026-04-01T18:37:32,web,/category,desktop,meta,always_on
sess_002864,,2024-12-24T19:22:55,2024-12-24T19:36:23,web,/cart,mobile,email,holiday_2024
sess_002865,,2025-12-13T12:53:24,2025-12-13T13:30:43,mobile_app,/cart,desktop,organic,holiday_2025
sess_002866,233,2024-10-18T15:56:06,2024-10-18T16:17:10,mobile_app,/home,tablet,bing,holiday_2024
sess_002867,,2024-04-28T18:59:31,2024-04-28T19:11:21,web,/product,desktop,email,back_to_school
sess_002868,232,2025-04-13T15:09:40,2025-04-13T15:23:12,web,/category,mobile,google,back_to_school
sess_002869,546,2024-08-09T12:41:20,2024-08-09T13:10:59,mobile_app,/cart,desktop,organic,spring_sale
sess_002870,718,2024-12-14T11:37:23,2024-12-14T12:10:29,web,/category,desktop,google,spring_sale
sess_002871,,2025-01-24T08:19:54,2025-01-24T08:46:37,web,/cart,desktop,email,back_to_school
sess_002872,,2026-05-21T08:04:48,2026-05-21T08:24:06,mobile_app,/product,tablet,organic,brand_search
sess_002873,,2024-06-23T14:15:23,2024-06-23T14:33:31,mobile_app,/cart,desktop,google,always_on
sess_002874,,2026-01-30T21:48:49,2026-01-30T22:06:06,web,/product,tablet,google,holiday_2025
sess_002875,381,2025-10-05T18:47:17,2025-10-05T19:10:08,mobile_app,/cart,tablet,email,holiday_2025
sess_002876,,2024-03-22T21:18:37,2024-03-22T21:56:26,web,/product,mobile,google,holiday_2024
sess_002877,116,2024-04-18T15:04:13,2024-04-18T15:17:01,mobile_app,/cart,desktop,google,holiday_2025
sess_002878,,2024-11-23T14:15:46,2024-11-23T14:17:07,web,/cart,tablet,bing,always_on
sess_002879,,2025-03-21T18:05:12,2025-03-21T18:12:06,web,/promo,tablet,bing,holiday_2025
sess_002880,243,2025-04-13T12:26:40,2025-04-13T12:52:52,mobile_app,/home,tablet,meta,spring_sale
sess_002881,,2024-05-16T19:48:54,2024-05-16T20:02:13,mobile_app,/home,desktop,email,summer_clearance
sess_002882,,2025-02-06T11:13:38,2025-02-06T11:27:04,web,/cart,tablet,google,holiday_2025
sess_002883,5,2025-10-24T10:09:35,2025-10-24T10:25:34,web,/promo,mobile,meta,summer_clearance
sess_002884,,2024-11-05T22:33:05,2024-11-05T23:11:11,mobile_app,/product,tablet,organic,always_on
sess_002885,776,2025-03-08T22:55:05,2025-03-08T23:25:14,web,/product,tablet,bing,holiday_2025
sess_002886,,2024-02-13T19:35:35,2024-02-13T19:44:33,web,/category,tablet,organic,spring_sale
sess_002887,,2025-07-21T19:11:43,2025-07-21T19:43:25,mobile_app,/category,tablet,meta,back_to_school
sess_002888,362,2025-02-27T15:40:23,2025-02-27T16:08:12,mobile_app,/category,desktop,email,back_to_school
sess_002889,326,2025-07-21T21:09:10,2025-07-21T21:40:12,web,/product,mobile,meta,back_to_school
sess_002890,,2026-03-26T19:56:24,2026-03-26T20:27:26,mobile_app,/category,tablet,email,brand_search
sess_002891,730,2026-05-06T17:56:35,2026-05-06T18:31:16,mobile_app,/promo,mobile,email,always_on
sess_002892,305,2024-03-14T14:50:22,2024-03-14T15:26:25,web,/product,mobile,google,holiday_2024
sess_002893,,2025-06-23T21:57:24,2025-06-23T21:58:58,mobile_app,/cart,desktop,organic,always_on
sess_002894,347,2024-10-08T17:36:47,2024-10-08T18:11:56,web,/category,desktop,email,summer_clearance
sess_002895,595,2025-05-31T17:09:16,2025-05-31T17:27:59,web,/home,tablet,bing,spring_sale
sess_002896,,2024-11-21T21:46:16,2024-11-21T21:57:16,mobile_app,/category,tablet,bing,summer_clearance
sess_002897,514,2024-08-03T18:00:30,2024-08-03T18:19:37,mobile_app,/product,tablet,bing,back_to_school
sess_002898,,2024-07-11T12:50:42,2024-07-11T12:51:30,mobile_app,/product,tablet,organic,brand_search
sess_002899,195,2024-02-18T10:47:41,2024-02-18T11:13:26,mobile_app,/promo,mobile,organic,summer_clearance
sess_002900,,2025-07-07T20:03:19,2025-07-07T20:30:34,mobile_app,/cart,mobile,email,summer_clearance
sess_002901,628,2024-05-17T13:06:24,2024-05-17T13:27:57,mobile_app,/product,desktop,meta,always_on
sess_002902,758,2024-01-29T22:04:44,2024-01-29T22:40:02,web,/category,tablet,bing,holiday_2025
sess_002903,528,2026-05-06T18:21:33,2026-05-06T18:53:00,web,/cart,mobile,meta,back_to_school
sess_002904,229,2024-11-22T10:16:33,2024-11-22T10:55:16,web,/category,mobile,meta,holiday_2025
sess_002905,,2026-05-23T14:52:44,2026-05-23T15:23:44,mobile_app,/home,tablet,google,spring_sale
sess_002906,447,2025-10-01T13:13:24,2025-10-01T13:37:29,mobile_app,/category,mobile,google,holiday_2025
sess_002907,,2026-03-23T10:26:32,2026-03-23T11:00:27,web,/promo,tablet,google,back_to_school
sess_002908,431,2024-04-22T12:08:23,2024-04-22T12:24:28,web,/category,tablet,bing,holiday_2024
sess_002909,324,2025-09-08T08:45:35,2025-09-08T09:20:50,mobile_app,/promo,mobile,google,back_to_school
sess_002910,,2025-08-30T21:17:50,2025-08-30T21:38:02,web,/product,desktop,email,always_on
sess_002911,,2025-01-14T22:14:22,2025-01-14T22:46:52,mobile_app,/category,desktop,meta,holiday_2024
sess_002912,665,2024-12-15T10:31:14,2024-12-15T10:54:05,mobile_app,/product,mobile,google,holiday_2025
sess_002913,511,2025-08-01T16:02:48,2025-08-01T16:06:40,mobile_app,/promo,mobile,meta,brand_search
sess_002914,,2025-03-14T18:31:45,2025-03-14T18:40:35,web,/home,tablet,organic,holiday_2024
sess_002915,640,2026-01-26T13:36:08,2026-01-26T13:59:46,mobile_app,/cart,tablet,meta,holiday_2024
sess_002916,769,2026-05-16T16:03:49,2026-05-16T16:06:27,web,/category,mobile,google,brand_search
sess_002917,,2026-02-07T22:06:15,2026-02-07T22:38:20,mobile_app,/product,desktop,google,back_to_school
sess_002918,,2024-11-16T16:21:30,2024-11-16T17:01:19,mobile_app,/category,desktop,google,always_on
sess_002919,,2024-02-18T10:52:44,2024-02-18T10:58:50,web,/cart,mobile,google,brand_search
sess_002920,592,2025-03-13T17:50:56,2025-03-13T18:21:15,mobile_app,/product,mobile,organic,holiday_2024
sess_002921,40,2024-10-20T21:38:10,2024-10-20T21:41:29,web,/home,tablet,bing,summer_clearance
sess_002922,685,2025-05-09T21:15:24,2025-05-09T21:55:14,web,/home,tablet,organic,spring_sale
sess_002923,475,2025-12-07T14:46:48,2025-12-07T15:19:51,web,/home,tablet,meta,holiday_2024
sess_002924,,2026-05-12T17:48:55,2026-05-12T18:08:09,web,/promo,tablet,organic,spring_sale
sess_002925,557,2024-05-10T16:12:37,2024-05-10T16:22:31,web,/cart,tablet,email,brand_search
sess_002926,,2024-12-29T18:11:30,2024-12-29T18:46:55,web,/category,desktop,organic,spring_sale
sess_002927,692,2024-11-14T13:06:10,2024-11-14T13:36:39,web,/cart,tablet,meta,spring_sale
sess_002928,,2025-02-01T09:15:30,2025-02-01T09:18:27,web,/home,desktop,organic,holiday_2024
sess_002929,527,2024-07-25T21:22:22,2024-07-25T21:34:17,mobile_app,/product,tablet,google,summer_clearance
sess_002930,,2025-03-29T19:45:04,2025-03-29T19:45:34,web,/promo,tablet,email,summer_clearance
sess_002931,,2024-11-11T20:39:43,2024-11-11T21:17:07,mobile_app,/promo,tablet,bing,holiday_2025
sess_002932,455,2026-01-22T12:06:22,2026-01-22T12:33:06,web,/promo,mobile,email,back_to_school
sess_002933,461,2025-04-21T14:08:21,2025-04-21T14:48:01,web,/category,desktop,google,holiday_2024
sess_002934,100,2026-05-31T18:04:44,2026-05-31T18:37:00,mobile_app,/cart,desktop,google,brand_search
sess_002935,445,2025-11-26T18:10:03,2025-11-26T18:24:27,mobile_app,/home,desktop,email,holiday_2025
sess_002936,,2025-12-02T12:28:17,2025-12-02T13:00:45,web,/promo,tablet,meta,holiday_2025
sess_002937,571,2024-09-14T16:31:34,2024-09-14T17:00:05,web,/product,mobile,email,holiday_2025
sess_002938,,2025-03-31T09:40:26,2025-03-31T10:17:12,mobile_app,/home,desktop,google,summer_clearance
sess_002939,,2025-05-11T18:43:30,2025-05-11T18:58:24,web,/promo,desktop,google,holiday_2025
sess_002940,758,2024-01-01T12:53:12,2024-01-01T13:21:15,web,/promo,desktop,organic,back_to_school
sess_002941,719,2025-12-12T09:43:24,2025-12-12T09:58:11,mobile_app,/product,desktop,organic,summer_clearance
sess_002942,77,2026-03-29T16:21:44,2026-03-29T16:57:24,web,/home,tablet,email,holiday_2025
sess_002943,719,2026-05-17T09:47:31,2026-05-17T09:54:43,mobile_app,/promo,tablet,email,holiday_2024
sess_002944,,2024-05-26T20:16:33,2024-05-26T20:31:15,web,/cart,mobile,bing,back_to_school
sess_002945,,2024-03-07T14:59:31,2024-03-07T15:07:43,web,/category,tablet,email,always_on
sess_002946,525,2025-08-28T15:39:24,2025-08-28T16:15:59,mobile_app,/category,mobile,google,brand_search
sess_002947,,2025-05-19T10:19:44,2025-05-19T10:34:31,mobile_app,/product,desktop,google,always_on
sess_002948,,2026-01-13T13:50:51,2026-01-13T14:19:32,mobile_app,/home,desktop,organic,always_on
sess_002949,454,2025-12-05T22:32:43,2025-12-05T23:11:32,web,/category,mobile,organic,holiday_2024
sess_002950,145,2024-03-17T20:12:40,2024-03-17T20:13:37,mobile_app,/cart,desktop,email,back_to_school
sess_002951,787,2026-05-12T11:22:13,2026-05-12T11:25:36,mobile_app,/cart,desktop,bing,brand_search
sess_002952,300,2024-05-02T16:29:06,2024-05-02T16:55:13,mobile_app,/cart,tablet,google,holiday_2025
sess_002953,,2024-08-24T17:36:51,2024-08-24T18:09:22,web,/product,desktop,google,brand_search
sess_002954,,2025-12-30T10:12:43,2025-12-30T10:30:48,web,/promo,mobile,bing,holiday_2025
sess_002955,135,2026-05-03T22:14:28,2026-05-03T22:18:11,mobile_app,/cart,desktop,google,brand_search
sess_002956,,2026-05-08T09:03:14,2026-05-08T09:38:21,web,/category,desktop,google,summer_clearance
sess_002957,262,2025-08-26T15:57:38,2025-08-26T16:29:54,mobile_app,/category,mobile,bing,always_on
sess_002958,671,2025-03-14T18:38:26,2025-03-14T19:04:51,mobile_app,/category,tablet,google,summer_clearance
sess_002959,757,2025-05-15T14:25:14,2025-05-15T14:56:12,web,/home,desktop,google,brand_search
sess_002960,710,2025-03-15T14:30:06,2025-03-15T14:40:07,mobile_app,/promo,mobile,email,holiday_2025
sess_002961,780,2024-09-13T22:53:14,2024-09-13T23:07:16,mobile_app,/product,tablet,google,always_on
sess_002962,,2024-11-14T19:53:34,2024-11-14T20:04:13,mobile_app,/product,tablet,bing,always_on
sess_002963,,2025-10-28T09:26:25,2025-10-28T09:33:10,mobile_app,/home,desktop,email,always_on
sess_002964,444,2026-02-16T20:56:58,2026-02-16T21:08:24,web,/promo,desktop,google,always_on
sess_002965,111,2024-12-22T17:03:37,2024-12-22T17:22:14,mobile_app,/product,mobile,google,summer_clearance
sess_002966,,2026-05-22T20:59:44,2026-05-22T21:23:06,mobile_app,/promo,desktop,google,summer_clearance
sess_002967,257,2025-11-04T12:03:09,2025-11-04T12:18:00,web,/product,tablet,bing,always_on
sess_002968,,2024-02-18T17:34:29,2024-02-18T17:50:50,web,/home,tablet,bing,summer_clearance
sess_002969,,2025-11-17T13:26:49,2025-11-17T14:04:53,mobile_app,/category,tablet,bing,back_to_school
sess_002970,300,2025-05-29T17:15:26,2025-05-29T17:39:00,mobile_app,/product,mobile,google,spring_sale
sess_002971,362,2026-01-05T20:42:29,2026-01-05T20:54:08,web,/promo,tablet,email,always_on
sess_002972,510,2026-01-15T15:16:46,2026-01-15T15:40:09,web,/cart,mobile,google,back_to_school
sess_002973,119,2025-09-07T10:34:25,2025-09-07T10:53:58,web,/home,desktop,organic,summer_clearance
sess_002974,762,2025-08-20T08:56:03,2025-08-20T09:09:00,web,/home,mobile,email,holiday_2024
sess_002975,,2025-10-30T22:15:59,2025-10-30T22:42:01,web,/category,desktop,google,spring_sale
sess_002976,,2024-01-14T17:50:40,2024-01-14T18:04:22,web,/home,desktop,organic,back_to_school
sess_002977,27,2024-05-16T16:22:22,2024-05-16T16:35:02,web,/promo,tablet,google,brand_search
sess_002978,,2024-08-09T13:08:35,2024-08-09T13:25:56,web,/promo,tablet,google,back_to_school
sess_002979,431,2025-11-22T19:50:41,2025-11-22T20:24:09,mobile_app,/promo,mobile,organic,summer_clearance
sess_002980,536,2026-01-16T08:10:14,2026-01-16T08:34:44,mobile_app,/home,desktop,google,spring_sale
sess_002981,,2024-01-20T12:42:25,2024-01-20T13:17:58,web,/product,desktop,organic,back_to_school
sess_002982,758,2024-02-26T15:26:22,2024-02-26T15:37:32,web,/category,mobile,meta,spring_sale
sess_002983,,2026-01-06T09:37:06,2026-01-06T10:06:02,web,/promo,tablet,organic,spring_sale
sess_002984,,2025-02-17T21:44:22,2025-02-17T21:51:24,mobile_app,/home,desktop,organic,summer_clearance
sess_002985,,2025-12-14T15:17:00,2025-12-14T15:25:08,mobile_app,/cart,mobile,google,summer_clearance
sess_002986,,2024-09-29T17:45:47,2024-09-29T18:07:44,mobile_app,/cart,mobile,google,holiday_2025
sess_002987,788,2024-06-03T20:53:08,2024-06-03T21:13:54,web,/category,desktop,organic,always_on
sess_002988,26,2024-08-28T18:08:22,2024-08-28T18:45:54,mobile_app,/cart,desktop,organic,summer_clearance
sess_002989,,2025-08-23T19:08:55,2025-08-23T19:41:52,mobile_app,/category,tablet,meta,holiday_2024
sess_002990,,2024-04-17T10:48:44,2024-04-17T10:54:47,web,/category,mobile,email,summer_clearance
sess_002991,536,2025-05-29T21:53:05,2025-05-29T22:11:31,web,/category,desktop,bing,holiday_2025
sess_002992,476,2025-06-09T11:46:47,2025-06-09T12:10:03,mobile_app,/cart,mobile,bing,back_to_school
sess_002993,,2024-05-05T18:08:53,2024-05-05T18:28:59,web,/promo,mobile,google,always_on
sess_002994,,2025-06-24T19:53:52,2025-06-24T20:29:23,mobile_app,/home,desktop,google,holiday_2025
sess_002995,,2025-11-01T20:10:30,2025-11-01T20:11:25,mobile_app,/category,tablet,google,holiday_2025
sess_002996,,2026-04-26T10:14:18,2026-04-26T10:33:57,web,/category,desktop,google,spring_sale
sess_002997,,2024-03-17T17:48:16,2024-03-17T18:21:27,web,/cart,desktop,organic,summer_clearance
sess_002998,606,2025-08-05T14:14:52,2025-08-05T14:21:00,web,/home,tablet,bing,always_on
sess_002999,,2025-10-15T08:29:40,2025-10-15T08:59:39,mobile_app,/promo,mobile,google,holiday_2024
sess_003000,,2025-04-17T09:10:13,2025-04-17T09:13:41,mobile_app,/product,desktop,google,summer_clearance
sess_003001,,2024-04-16T20:08:01,2024-04-16T20:38:06,web,/cart,mobile,google,holiday_2025
sess_003002,,2025-01-15T16:39:18,2025-01-15T17:14:40,web,/promo,tablet,meta,back_to_school
sess_003003,,2025-12-08T14:17:07,2025-12-08T14:26:00,web,/home,mobile,email,holiday_2024
sess_003004,240,2025-06-01T18:14:49,2025-06-01T18:26:24,web,/home,mobile,meta,holiday_2024
sess_003005,,2024-08-24T14:47:18,2024-08-24T15:03:50,mobile_app,/cart,tablet,google,holiday_2024
sess_003006,638,2025-10-20T19:21:52,2025-10-20T19:45:32,mobile_app,/promo,mobile,organic,holiday_2025
sess_003007,,2024-02-18T14:24:32,2024-02-18T14:50:39,web,/promo,mobile,organic,holiday_2025
sess_003008,399,2026-01-15T13:56:53,2026-01-15T13:58:58,mobile_app,/category,tablet,meta,always_on
sess_003009,,2024-06-27T11:12:34,2024-06-27T11:50:37,web,/home,mobile,email,back_to_school
sess_003010,379,2025-07-02T21:00:44,2025-07-02T21:19:44,mobile_app,/cart,desktop,google,back_to_school
sess_003011,26,2025-03-12T19:11:56,2025-03-12T19:25:25,web,/product,mobile,google,holiday_2024
sess_003012,198,2025-07-19T09:30:37,2025-07-19T09:50:28,web,/promo,mobile,google,back_to_school
sess_003013,668,2025-11-07T14:29:19,2025-11-07T15:00:42,web,/category,mobile,google,holiday_2024
sess_003014,189,2025-11-22T22:06:39,2025-11-22T22:09:45,mobile_app,/product,tablet,organic,brand_search
sess_003015,93,2025-02-18T10:47:48,2025-02-18T11:08:53,mobile_app,/cart,mobile,email,holiday_2024
sess_003016,563,2024-10-09T16:50:38,2024-10-09T17:15:22,web,/promo,mobile,google,brand_search
sess_003017,779,2024-09-28T22:32:12,2024-09-28T22:40:11,web,/home,tablet,bing,spring_sale
sess_003018,108,2024-11-01T16:57:23,2024-11-01T16:59:53,mobile_app,/promo,tablet,meta,summer_clearance
sess_003019,,2024-09-16T18:56:55,2024-09-16T19:16:25,web,/promo,tablet,google,back_to_school
sess_003020,169,2025-04-26T18:37:50,2025-04-26T18:47:11,mobile_app,/promo,desktop,bing,spring_sale
sess_003021,86,2025-10-03T20:58:45,2025-10-03T21:38:36,mobile_app,/promo,desktop,organic,summer_clearance
sess_003022,771,2026-01-03T17:52:57,2026-01-03T18:07:04,web,/promo,mobile,bing,brand_search
sess_003023,478,2024-12-21T21:14:10,2024-12-21T21:47:13,mobile_app,/home,mobile,google,always_on
sess_003024,94,2026-04-07T08:58:55,2026-04-07T09:13:35,web,/promo,mobile,google,back_to_school
sess_003025,8,2025-12-12T15:27:26,2025-12-12T15:49:20,mobile_app,/category,mobile,bing,holiday_2025
sess_003026,,2025-10-28T15:22:59,2025-10-28T15:53:16,mobile_app,/home,desktop,google,always_on
sess_003027,,2025-11-22T13:36:35,2025-11-22T13:54:04,mobile_app,/product,mobile,bing,holiday_2024
sess_003028,101,2024-05-19T11:11:53,2024-05-19T11:16:57,mobile_app,/home,desktop,bing,holiday_2025
sess_003029,77,2025-10-24T14:16:12,2025-10-24T14:40:04,mobile_app,/home,mobile,google,summer_clearance
