order_item_id,order_id,product_id,quantity,unit_price_cents,discount_cents
2050,684,83,3,6769,0
2051,684,119,4,9676,0
2052,685,88,2,5121,0
2053,685,45,1,9792,0
2054,685,12,4,12827,5130
2055,685,50,1,5963,1192
2056,686,90,3,14361,0
2057,686,25,2,6048,0
2058,686,30,1,7873,0
2059,686,46,2,14724,0
2060,686,52,1,10169,0
2061,687,15,2,3311,0
2062,687,110,3,17269,0
2063,687,65,3,4507,0
2064,687,25,2,6048,0
2065,688,115,3,18515,0
2066,688,115,4,18515,0
2067,689,27,3,13324,3997
2068,689,62,1,8096,809
2069,689,99,4,3788,0
2070,689,22,2,1139,0
2071,690,34,4,4003,0
2072,690,71,3,13141,3942
2073,691,117,1,8203,0
2074,691,71,3,13141,0
2075,692,52,1,10169,0
2076,692,93,1,12182,0
2077,692,65,2,4507,1802
2078,692,104,2,12378,0
2079,693,90,2,14361,0
2080,693,51,3,5425,0
2081,693,43,4,6697,0
2082,694,10,2,11118,0
2083,694,51,4,5425,0
2084,695,21,2,6065,0
2085,696,66,3,16085,0
2086,696,39,3,14312,8587
2087,696,67,1,7048,0
2088,697,92,4,15860,0
2089,698,4,4,14188,0
2090,698,104,1,12378,0
2091,699,75,4,11852,0
2092,699,95,2,15500,0
2093,699,41,2,17486,0
2094,699,100,1,2846,569
2095,699,41,1,17486,0
2096,700,101,4,5194,0
2097,700,81,3,5592,0
2098,700,74,1,10688,0
2099,701,51,4,5425,0
2100,701,26,2,20438,0
2101,701,109,3,6041,0
2102,701,32,2,4849,0
2103,701,99,3,3788,0
2104,702,22,3,1139,0
2105,702,91,3,13920,0
2106,702,102,3,19317,5795
2107,702,23,3,9609,0
2108,703,14,2,11445,4578
2109,703,14,4,11445,0
2110,703,4,4,14188,0
2111,704,25,3,6048,0
2112,705,111,3,3435,0
2113,705,35,1,6275,0
2114,705,47,2,3212,0
2115,705,12,3,12827,0
2116,705,14,3,11445,0
2117,706,13,2,11749,2349
2118,706,113,3,7539,0
2119,706,81,3,5592,0
2120,706,93,1,12182,0
2121,706,103,1,5913,0
2122,707,79,2,3449,0
2123,708,43,4,6697,0
2124,708,42,4,5301,2120
2125,709,71,3,13141,3942
2126,709,47,3,3212,1927
2127,709,37,2,7138,0
2128,710,6,2,18154,0
2129,711,9,2,9664,0
2130,711,44,4,3661,0
2131,711,27,4,13324,0
2132,712,81,4,5592,0
2133,712,113,2,7539,0
2134,712,120,4,5893,0
2135,712,84,4,17517,0
2136,712,1,2,9280,0
2137,713,94,1,8255,0
2138,713,112,1,12552,0
2139,714,68,2,17200,0
2140,715,94,1,8255,0
2141,715,23,2,9609,1921
2142,715,61,3,14827,0
2143,715,47,3,3212,0
2144,715,49,2,12310,0
2145,716,31,1,14346,0
2146,716,72,2,12991,0
2147,716,84,4,17517,0
2148,716,60,2,11428,0
2149,716,105,2,3889,1555
2150,717,28,4,8632,0
2151,717,97,4,10963,8770
2152,717,10,3,11118,0
2153,717,72,2,12991,0
2154,717,22,3,1139,0
2155,718,99,4,3788,0
2156,718,108,4,13203,0
2157,718,3,3,10120,0
2158,718,33,4,3249,0
2159,719,58,1,3065,0
2160,719,43,2,6697,0
2161,720,18,2,12060,0
2162,720,4,1,14188,0
2163,720,47,4,3212,0
2164,721,68,4,17200,0
2165,721,27,3,13324,0
2166,721,46,2,14724,0
2167,721,70,4,7120,0
2168,722,42,1,5301,0
2169,722,45,2,9792,3916
2170,722,120,1,5893,0
2171,722,20,2,5873,2349
2172,722,100,3,2846,0
2173,723,1,4,9280,0
2174,723,27,4,13324,0
2175,724,15,2,3311,0
2176,724,115,4,18515,0
2177,725,14,2,11445,0
2178,725,16,1,16574,0
2179,725,96,3,13341,0
2180,725,69,4,6832,0
2181,726,60,3,11428,0
2182,726,20,3,5873,0
2183,727,18,2,12060,0
2184,727,49,2,12310,0
2185,727,110,2,17269,0
2186,728,78,3,6042,0
2187,728,92,4,15860,0
2188,728,30,4,7873,0
2189,728,36,2,3094,0
2190,728,46,3,14724,0
2191,729,4,2,14188,0
2192,729,56,1,6365,0
2193,730,57,4,3774,0
2194,731,110,1,17269,0
2195,731,94,3,8255,0
2196,732,65,4,4507,0
2197,732,119,3,9676,0
2198,732,48,4,16373,0
2199,732,104,3,12378,0
2200,733,57,1,3774,0
2201,733,73,1,4313,862
2202,733,16,1,16574,0
2203,733,108,4,13203,0
2204,734,68,1,17200,0
2205,735,6,4,18154,0
2206,735,32,1,4849,0
2207,735,30,3,7873,0
2208,735,7,3,11612,0
2209,735,69,3,6832,0
2210,736,115,3,18515,0
2211,736,94,4,8255,0
2212,736,65,1,4507,0
2213,736,73,1,4313,0
2214,736,88,2,5121,0
2215,737,69,2,6832,1366
2216,738,82,1,18424,0
2217,738,7,4,11612,0
2218,738,88,4,5121,0
2219,739,101,3,5194,0
2220,739,41,2,17486,0
2221,739,94,1,8255,0
2222,739,23,1,9609,0
2223,739,79,1,3449,0
2224,740,26,4,20438,0
2225,741,13,2,11749,0
2226,741,37,1,7138,0
2227,741,75,3,11852,0
2228,741,111,2,3435,687
2229,742,22,4,1139,0
2230,742,4,2,14188,0
2231,742,67,4,7048,5638
2232,743,13,1,11749,0
2233,743,91,4,13920,0
2234,743,11,4,9600,7680
2235,744,39,2,14312,0
2236,744,16,4,16574,0
2237,744,68,2,17200,0
2238,745,71,1,13141,0
2239,745,41,4,17486,0
2240,745,111,2,3435,687
2241,746,90,3,14361,8616
2242,746,88,4,5121,0
2243,746,66,2,16085,0
2244,746,101,4,5194,0
2245,747,95,1,15500,0
2246,747,106,1,6244,624
2247,748,23,4,9609,0
2248,748,119,2,9676,0
2249,749,118,4,20883,0
2250,750,35,4,6275,0
2251,751,102,2,19317,3863
2252,751,36,2,3094,0
2253,751,75,2,11852,0
2254,751,52,2,10169,0
2255,751,117,4,8203,0
2256,752,81,1,5592,0
2257,753,83,2,6769,0
2258,753,95,4,15500,0
2259,753,28,4,8632,0
2260,753,44,2,3661,0
2261,753,33,3,3249,0
2262,754,80,1,12272,0
2263,755,113,1,7539,0
2264,755,99,4,3788,0
2265,755,103,2,5913,2365
2266,755,70,1,7120,0
2267,756,58,3,3065,0
2268,757,34,4,4003,0
2269,757,70,2,7120,0
2270,757,76,4,7617,0
2271,757,72,4,12991,0
2272,758,107,1,9833,0
2273,758,80,2,12272,0
2274,758,8,4,7345,0
2275,759,30,4,7873,0
2276,760,1,1,9280,0
2277,760,85,3,16803,0
2278,760,69,3,6832,0
2279,760,38,4,2380,0
2280,761,41,4,17486,6994
2281,761,101,4,5194,0
2282,761,119,1,9676,0
2283,762,114,3,10947,0
2284,762,52,4,10169,0
2285,763,92,4,15860,0
2286,764,40,4,3223,0
2287,764,41,1,17486,0
2288,764,14,1,11445,0
2289,764,94,1,8255,0
2290,765,2,1,12227,0
2291,765,68,4,17200,0
2292,765,65,2,4507,0
2293,765,11,2,9600,0
2294,765,117,3,8203,0
2295,766,114,2,10947,0
2296,766,56,1,6365,0
2297,766,15,2,3311,0
2298,767,7,4,11612,0
2299,767,109,2,6041,0
2300,767,34,2,4003,0
2301,767,16,2,16574,0
2302,767,117,3,8203,0
2303,768,99,2,3788,0
2304,768,15,2,3311,0
2305,768,95,4,15500,0
2306,769,84,2,17517,0
2307,769,4,2,14188,5675
2308,769,70,4,7120,0
2309,770,79,4,3449,0
2310,771,42,2,5301,0
2311,771,119,2,9676,0
2312,772,58,4,3065,0
2313,772,67,1,7048,0
2314,772,23,3,9609,0
2315,772,88,3,5121,0
2316,773,59,1,15685,0
2317,773,91,3,13920,0
2318,774,107,4,9833,7866
2319,774,67,2,7048,2819
2320,774,8,3,7345,0
2321,774,63,2,14052,0
2322,775,71,4,13141,0
2323,775,35,2,6275,2510
2324,775,85,2,16803,0
2325,775,21,2,6065,0
2326,775,106,1,6244,0
2327,776,95,2,15500,0
2328,777,92,4,15860,0
2329,778,95,4,15500,0
2330,778,72,1,12991,0
2331,778,48,4,16373,0
2332,778,8,2,7345,0
2333,779,105,2,3889,0
2334,779,40,4,3223,2578
2335,779,41,1,17486,0
2336,779,26,1,20438,0
2337,780,111,1,3435,0
2338,780,120,1,5893,0
2339,780,119,4,9676,0
2340,780,12,1,12827,0
2341,781,71,3,13141,0
2342,781,80,3,12272,3681
2343,781,6,1,18154,0
2344,781,73,2,4313,0
2345,782,81,4,5592,0
2346,782,79,4,3449,2759
2347,782,30,4,7873,0
2348,782,68,1,17200,0
2349,782,91,4,13920,0
2350,783,3,2,10120,0
2351,783,12,2,12827,0
2352,783,93,3,12182,0
2353,783,82,2,18424,0
2354,784,67,3,7048,0
2355,784,60,4,11428,0
2356,784,94,1,8255,0
2357,785,19,3,11142,0
2358,785,95,4,15500,6200
2359,785,35,2,6275,0
2360,785,79,4,3449,0
2361,785,77,1,9170,0
2362,786,48,4,16373,0
2363,786,41,4,17486,0
2364,786,1,2,9280,0
2365,787,54,3,6057,1817
2366,787,22,2,1139,0
2367,787,113,4,7539,6031
2368,788,1,1,9280,0
2369,788,68,2,17200,0
2370,788,34,4,4003,0
2371,789,73,1,4313,0
2372,789,75,3,11852,7111
2373,789,23,4,9609,0
2374,790,7,2,11612,0
2375,790,5,4,14566,0
2376,790,57,3,3774,0
2377,790,1,4,9280,0
2378,791,30,2,7873,3149
2379,791,61,4,14827,0
2380,791,75,2,11852,2370
2381,792,106,2,6244,0
2382,792,108,3,13203,0
2383,792,28,1,8632,0
2384,792,43,1,6697,0
2385,792,104,4,12378,0
2386,793,44,2,3661,0
2387,793,8,4,7345,5876
2388,794,71,2,13141,0
2389,794,23,3,9609,2882
2390,794,107,3,9833,0
2391,795,51,3,5425,0
2392,796,5,3,14566,0
2393,796,14,1,11445,0
2394,796,93,3,12182,7309
2395,796,14,2,11445,0
2396,796,11,1,9600,0
2397,797,91,4,13920,0
2398,797,93,2,12182,0
2399,797,4,4,14188,0
2400,797,30,3,7873,0
2401,798,24,4,4614,3691
2402,798,46,1,14724,0
2403,799,117,3,8203,4921
2404,799,34,4,4003,0
2405,800,113,2,7539,0
2406,800,72,1,12991,2598
2407,801,28,3,8632,0
2408,801,27,1,13324,0
2409,801,45,2,9792,0
2410,801,56,1,6365,0
2411,801,93,3,12182,0
2412,802,117,2,8203,0
2413,802,45,2,9792,3916
2414,802,44,2,3661,0
2415,803,75,4,11852,9481
2416,803,8,1,7345,0
2417,803,95,4,15500,0
2418,803,6,2,18154,7261
2419,804,93,3,12182,0
2420,804,1,4,9280,0
2421,804,49,2,12310,0
2422,804,2,2,12227,0
2423,804,45,1,9792,0
2424,805,37,1,7138,0
2425,805,33,2,3249,0
2426,806,2,1,12227,0
2427,807,54,3,6057,0
2428,807,20,1,5873,0
2429,807,51,4,5425,0
2430,807,18,1,12060,0
2431,807,90,3,14361,4308
2432,808,103,4,5913,0
2433,808,51,1,5425,0
2434,808,112,2,12552,0
2435,808,107,2,9833,0
2436,808,60,3,11428,0
2437,809,15,1,3311,0
2438,809,29,1,2518,0
2439,809,57,2,3774,0
2440,809,106,2,6244,0
2441,810,103,1,5913,0
2442,811,117,3,8203,0
2443,811,61,4,14827,0
2444,811,92,1,15860,0
2445,811,68,1,17200,0
2446,811,31,4,14346,0
2447,812,36,3,3094,0
2448,812,115,1,18515,0
2449,812,67,2,7048,0
2450,812,101,4,5194,0
2451,812,7,2,11612,0
2452,813,36,4,3094,0
2453,813,97,2,10963,4385
2454,813,100,1,2846,0
2455,814,7,3,11612,0
2456,814,29,2,2518,0
2457,815,48,2,16373,0
2458,815,104,2,12378,0
2459,816,45,2,9792,1958
2460,817,85,2,16803,0
2461,818,100,2,2846,0
2462,818,105,1,3889,0
2463,818,112,3,12552,0
2464,818,50,4,5963,0
2465,818,74,1,10688,0
2466,819,112,4,12552,5020
2467,819,60,1,11428,0
2468,819,93,4,12182,0
2469,820,39,1,14312,0
2470,820,57,4,3774,0
2471,820,79,2,3449,1379
2472,821,18,4,12060,0
2473,821,12,3,12827,0
2474,821,28,4,8632,0
2475,821,111,3,3435,2061
2476,822,99,4,3788,3030
2477,822,91,1,13920,1392
2478,822,19,2,11142,0
2479,822,87,4,7728,0
2480,822,26,3,20438,0
2481,823,31,2,14346,0
2482,823,26,1,20438,0
2483,823,10,1,11118,0
2484,823,113,4,7539,0
2485,823,48,3,16373,0
2486,824,96,3,13341,0
2487,824,31,4,14346,0
2488,824,62,3,8096,0
2489,825,37,3,7138,0
2490,825,93,1,12182,0
2491,825,112,3,12552,0
2492,826,24,1,4614,0
2493,826,2,4,12227,0
2494,826,18,2,12060,0
2495,826,95,1,15500,0
2496,827,55,1,16404,0
2497,827,41,3,17486,0
2498,828,14,1,11445,0
2499,828,84,1,17517,0
2500,829,73,3,4313,0
2501,830,7,1,11612,0
2502,830,84,2,17517,0
2503,830,92,4,15860,0
2504,830,29,4,2518,0
2505,831,84,1,17517,0
2506,832,85,1,16803,0
2507,832,20,4,5873,0
2508,832,97,2,10963,0
2509,833,103,2,5913,2365
2510,834,45,2,9792,0
2511,834,51,2,5425,0
2512,834,78,2,6042,0
2513,835,31,2,14346,0
2514,835,83,4,6769,0
2515,836,30,4,7873,0
2516,836,66,3,16085,4825
2517,837,65,1,4507,0
2518,837,111,2,3435,0
2519,837,13,1,11749,0
2520,837,20,4,5873,0
2521,837,84,2,17517,7006
2522,838,70,3,7120,2136
2523,838,26,3,20438,0
2524,838,34,2,4003,0
2525,839,38,3,2380,0
2526,839,73,2,4313,0
2527,839,23,3,9609,0
2528,839,49,2,12310,4924
2529,839,44,2,3661,0
2530,840,8,3,7345,0
2531,840,106,4,6244,0
2532,840,110,2,17269,0
2533,840,88,3,5121,0
2534,840,73,3,4313,2587
2535,841,105,3,3889,0
2536,841,30,4,7873,0
2537,841,50,1,5963,0
2538,841,36,4,3094,0
2539,841,41,3,17486,0
2540,842,43,4,6697,0
2541,842,74,1,10688,0
2542,842,49,2,12310,0
2543,843,3,3,10120,0
2544,843,21,1,6065,0
2545,844,75,2,11852,2370
2546,844,120,4,5893,0
2547,845,22,4,1139,0
2548,846,44,4,3661,0
2549,846,55,3,16404,0
2550,846,83,2,6769,2707
2551,846,120,3,5893,0
2552,847,16,2,16574,0
2553,847,16,1,16574,0
2554,848,63,1,14052,0
2555,848,18,4,12060,4824
2556,848,51,3,5425,0
2557,849,50,3,5963,0
2558,849,5,3,14566,0
2559,850,99,4,3788,3030
2560,850,56,2,6365,1273
2561,850,11,1,9600,1920
2562,850,85,3,16803,0
2563,850,93,4,12182,0
2564,851,61,4,14827,0
2565,851,56,3,6365,0
2566,852,45,3,9792,0
2567,852,57,2,3774,0
2568,852,43,3,6697,0
2569,852,100,2,2846,0
2570,853,111,3,3435,0
2571,853,59,3,15685,0
2572,854,77,3,9170,0
2573,855,76,3,7617,0
2574,855,21,1,6065,1213
2575,855,59,2,15685,0
2576,855,23,1,9609,0
2577,855,63,3,14052,0
2578,856,17,2,12746,0
2579,856,2,1,12227,0
2580,856,74,4,10688,4275
2581,856,9,2,9664,0
2582,856,74,1,10688,0
2583,857,97,4,10963,0
2584,857,51,3,5425,0
2585,858,80,2,12272,0
2586,858,94,3,8255,0
2587,858,25,3,6048,0
2588,858,51,4,5425,0
2589,858,10,2,11118,4447
2590,859,5,2,14566,0
2591,859,60,3,11428,0
2592,860,105,1,3889,0
2593,860,106,3,6244,0
2594,860,74,3,10688,0
2595,860,76,1,7617,0
2596,861,61,3,14827,0
2597,862,106,3,6244,0
2598,862,21,3,6065,0
2599,862,44,2,3661,0
2600,862,44,2,3661,0
2601,862,18,2,12060,0
2602,863,30,1,7873,0
2603,864,114,4,10947,0
2604,864,63,3,14052,0
2605,864,32,1,4849,0
2606,864,84,3,17517,0
2607,865,22,2,1139,0
2608,865,35,2,6275,0
2609,865,71,3,13141,0
2610,865,107,1,9833,0
2611,866,8,4,7345,2938
2612,866,111,3,3435,0
2613,866,71,4,13141,0
2614,867,34,1,4003,0
2615,867,83,2,6769,0
2616,868,107,3,9833,0
2617,869,59,1,15685,0
2618,869,17,1,12746,0
2619,870,7,1,11612,0
2620,870,7,4,11612,0
2621,870,5,2,14566,0
2622,870,46,1,14724,0
2623,870,81,3,5592,0
2624,871,100,3,2846,0
2625,871,73,4,4313,0
2626,871,3,3,10120,0
2627,871,19,1,11142,0
2628,872,109,2,6041,0
2629,872,38,3,2380,0
2630,872,117,1,8203,0
2631,872,112,4,12552,0
2632,872,76,3,7617,0
2633,873,91,3,13920,0
2634,873,103,3,5913,0
2635,873,91,4,13920,0
2636,873,81,2,5592,0
2637,873,83,2,6769,0
2638,874,21,3,6065,0
2639,874,3,4,10120,0
2640,875,96,2,13341,0
2641,875,37,1,7138,0
2642,875,115,4,18515,0
2643,875,20,3,5873,0
2644,875,88,4,5121,0
2645,876,57,4,3774,0
2646,877,102,1,19317,0
2647,877,75,2,11852,0
2648,877,9,1,9664,0
2649,877,20,1,5873,0
2650,877,105,1,3889,0
2651,878,39,1,14312,0
2652,878,76,1,7617,0
2653,878,34,1,4003,0
2654,878,40,2,3223,0
2655,879,83,4,6769,0
2656,879,41,3,17486,5245
2657,879,83,4,6769,0
2658,879,116,4,17316,0
2659,880,108,2,13203,0
2660,880,25,2,6048,0
2661,880,92,1,15860,0
2662,880,21,3,6065,0
2663,881,59,2,15685,3137
2664,881,77,3,9170,0
2665,881,69,1,6832,0
2666,881,67,2,7048,0
2667,881,72,1,12991,0
2668,882,45,2,9792,3916
2669,883,42,1,5301,0
2670,884,22,1,1139,0
2671,884,51,4,5425,0
2672,884,60,4,11428,0
2673,884,23,2,9609,3843
2674,884,80,4,12272,0
2675,885,118,4,20883,0
2676,886,26,2,20438,0
2677,886,13,2,11749,0
2678,887,50,1,5963,0
2679,887,56,3,6365,0
2680,887,1,1,9280,0
2681,887,32,1,4849,0
2682,888,84,2,17517,0
2683,888,39,3,14312,0
2684,888,23,1,9609,0
2685,888,93,4,12182,0
2686,888,93,4,12182,0
2687,889,59,2,15685,0
2688,889,66,2,16085,0
2689,889,29,3,2518,0
2690,890,35,4,6275,0
2691,890,81,4,5592,0
2692,890,39,1,14312,2862
2693,890,81,4,5592,0
2694,891,113,3,7539,0
2695,891,10,2,11118,4447
2696,891,113,3,7539,0
2697,891,61,2,14827,0
2698,891,60,3,11428,0
2699,892,70,1,7120,0
2700,892,41,1,17486,0
2701,892,87,4,7728,0
2702,892,22,1,1139,0
2703,892,21,4,6065,0
2704,893,35,3,6275,0
2705,893,14,2,11445,0
2706,894,72,2,12991,0
2707,894,99,4,3788,0
2708,894,114,1,10947,0
2709,894,55,2,16404,0
2710,894,59,3,15685,0
2711,895,46,2,14724,0
2712,895,46,4,14724,0
2713,895,73,3,4313,0
2714,895,110,4,17269,0
2715,895,57,4,3774,0
2716,896,4,1,14188,0
2717,897,78,1,6042,0
2718,897,36,3,3094,1856
2719,897,120,4,5893,0
2720,897,22,3,1139,341
2721,897,19,2,11142,0
2722,898,79,1,3449,0
2723,899,39,3,14312,0
2724,899,42,3,5301,0
2725,899,78,4,6042,0
2726,899,13,2,11749,0
2727,900,8,1,7345,734
2728,900,17,2,12746,0
2729,900,95,4,15500,0
2730,900,104,2,12378,0
2731,900,61,4,14827,0
2732,901,76,3,7617,0
2733,901,112,3,12552,0
2734,902,9,1,9664,0
2735,902,7,1,11612,0
2736,902,78,1,6042,0
2737,902,60,3,11428,0
2738,903,15,4,3311,0
2739,903,76,3,7617,4570
2740,903,60,2,11428,0
2741,904,55,1,16404,0
2742,904,92,2,15860,0
2743,905,9,3,9664,2899
2744,905,71,4,13141,0
2745,905,37,4,7138,0
2746,905,91,1,13920,0
2747,905,16,4,16574,0
2748,906,7,1,11612,0
2749,906,115,1,18515,0
2750,906,91,4,13920,0
2751,906,36,4,3094,0
2752,906,99,4,3788,0
2753,907,27,4,13324,0
2754,907,79,3,3449,1034
2755,908,44,4,3661,0
2756,908,3,2,10120,0
2757,908,21,1,6065,1213
2758,908,78,4,6042,0
2759,908,38,3,2380,0
2760,909,101,4,5194,0
2761,909,58,2,3065,0
2762,909,117,3,8203,2460
2763,909,43,3,6697,0
2764,909,68,1,17200,0
2765,910,109,2,6041,0
2766,911,61,1,14827,2965
2767,912,65,2,4507,0
2768,912,51,1,5425,0
2769,912,96,2,13341,0
2770,912,27,3,13324,7994
2771,913,2,1,12227,2445
2772,913,87,2,7728,1545
2773,913,61,1,14827,0
2774,913,19,4,11142,8913
2775,913,27,2,13324,0
2776,914,25,2,6048,0
2777,914,3,1,10120,0
2778,914,31,1,14346,0
2779,915,6,1,18154,0
2780,915,42,1,5301,0
2781,915,6,3,18154,0
2782,915,117,2,8203,0
2783,916,18,4,12060,0
2784,916,92,3,15860,0
2785,916,78,4,6042,0
2786,916,27,3,13324,0
2787,917,12,3,12827,0
2788,917,38,4,2380,0
2789,917,12,3,12827,3848
2790,917,31,4,14346,0
2791,918,87,2,7728,0
2792,919,54,1,6057,0
2793,919,32,3,4849,0
2794,919,11,4,9600,0
2795,919,9,4,9664,0
2796,920,54,3,6057,0
2797,920,48,1,16373,0
2798,920,88,1,5121,0
2799,921,18,1,12060,0
2800,921,34,3,4003,0
2801,921,69,2,6832,0
2802,921,106,2,6244,2497
2803,922,82,1,18424,0
2804,922,23,3,9609,5765
2805,922,60,3,11428,0
2806,922,15,2,3311,0
2807,922,70,4,7120,0
2808,923,105,1,3889,0
2809,924,66,4,16085,0
2810,925,59,1,15685,0
2811,925,30,1,7873,0
2812,925,81,1,5592,0
2813,925,25,4,6048,0
2814,926,115,2,18515,7406
2815,926,5,3,14566,0
2816,927,13,2,11749,0
2817,927,48,2,16373,0
2818,927,8,4,7345,0
2819,928,62,2,8096,0
2820,928,115,4,18515,0
2821,928,23,3,9609,0
2822,928,65,3,4507,0
2823,928,38,1,2380,0
2824,929,49,4,12310,0
2825,929,49,2,12310,0
2826,929,2,2,12227,0
2827,930,119,4,9676,0
2828,930,75,3,11852,0
2829,930,71,1,13141,0
2830,930,61,4,14827,0
2831,931,4,4,14188,0
2832,932,74,1,10688,1068
2833,932,118,1,20883,0
2834,932,65,2,4507,0
2835,932,4,3,14188,0
2836,933,108,1,13203,0
2837,933,1,4,9280,0
2838,933,32,4,4849,0
2839,933,19,2,11142,0
2840,933,114,2,10947,0
2841,934,101,1,5194,0
2842,934,97,1,10963,0
2843,934,40,4,3223,1289
2844,935,62,4,8096,0
2845,935,61,3,14827,0
2846,936,49,1,12310,0
2847,937,101,3,5194,3116
2848,937,118,4,20883,0
2849,937,73,4,4313,3450
2850,937,90,4,14361,0
2851,938,58,1,3065,0
2852,938,75,1,11852,0
2853,939,110,2,17269,0
2854,939,97,2,10963,0
2855,939,30,3,7873,0
2856,939,67,4,7048,0
2857,939,6,2,18154,0
2858,940,100,4,2846,0
2859,940,100,2,2846,0
2860,941,106,3,6244,1873
2861,941,60,2,11428,0
2862,942,114,1,10947,0
2863,942,101,2,5194,0
2864,942,91,4,13920,0
2865,942,60,4,11428,9142
2866,942,6,4,18154,0
2867,943,32,1,4849,0
2868,943,78,3,6042,0
2869,943,32,4,4849,0
2870,943,13,2,11749,0
2871,944,19,3,11142,0
2872,944,3,2,10120,0
2873,944,108,1,13203,0
2874,944,27,3,13324,0
2875,944,54,4,6057,0
2876,945,13,1,11749,0
2877,946,85,2,16803,0
2878,946,78,3,6042,0
2879,947,92,3,15860,4758
2880,947,30,3,7873,0
2881,947,25,4,6048,0
2882,948,103,2,5913,0
2883,949,88,4,5121,0
2884,949,5,1,14566,0
2885,949,23,2,9609,0
2886,950,68,2,17200,0
2887,950,4,1,14188,0
2888,951,4,3,14188,0
2889,951,2,4,12227,4890
2890,952,117,3,8203,0
2891,953,81,1,5592,0
2892,954,34,2,4003,0
2893,954,55,1,16404,0
2894,955,88,2,5121,0
2895,955,1,4,9280,3712
2896,955,45,4,9792,0
2897,955,36,1,3094,618
2898,956,61,1,14827,0
2899,956,76,1,7617,0
2900,956,47,1,3212,0
2901,956,14,3,11445,0
2902,957,117,4,8203,0
2903,957,15,2,3311,0
2904,957,106,4,6244,4995
2905,957,99,3,3788,0
2906,958,65,2,4507,0
2907,958,11,2,9600,0
2908,958,1,4,9280,0
2909,958,29,3,2518,0
2910,958,105,3,3889,0
2911,959,70,1,7120,712
2912,959,34,1,4003,0
2913,959,13,1,11749,0
2914,959,12,2,12827,0
2915,960,40,4,3223,0
2916,961,8,2,7345,0
2917,961,59,1,15685,0
2918,962,31,1,14346,1434
2919,963,118,2,20883,0
2920,963,91,1,13920,0
2921,963,13,3,11749,3524
2922,963,110,3,17269,0
2923,964,3,4,10120,8096
2924,965,61,1,14827,0
2925,965,56,1,6365,0
2926,966,33,4,3249,0
2927,966,16,2,16574,0
2928,966,112,2,12552,0
2929,966,117,4,8203,0
2930,967,115,1,18515,0
2931,967,85,3,16803,0
2932,967,38,2,2380,0
2933,967,28,4,8632,0
2934,968,34,4,4003,0
2935,968,3,4,10120,0
2936,968,9,4,9664,0
2937,968,16,2,16574,0
2938,969,119,3,9676,2902
2939,969,10,1,11118,0
2940,969,2,2,12227,0
2941,969,6,3,18154,0
2942,970,9,2,9664,0
2943,970,39,1,14312,2862
2944,970,108,1,13203,0
2945,970,114,2,10947,0
2946,970,13,3,11749,3524
2947,971,115,3,18515,0
2948,971,72,1,12991,0
2949,971,42,1,5301,0
2950,971,65,4,4507,0
2951,971,20,4,5873,0
2952,972,18,1,12060,1206
2953,973,47,3,3212,0
2954,973,114,1,10947,2189
2955,973,61,2,14827,0
2956,974,61,2,14827,0
2957,974,9,4,9664,0
2958,974,60,2,11428,0
2959,974,66,4,16085,0
2960,975,13,4,11749,0
2961,975,30,1,7873,787
2962,976,88,2,5121,0
2963,976,21,2,6065,0
2964,976,103,4,5913,0
2965,976,52,2,10169,0
2966,977,91,2,13920,0
2967,977,9,2,9664,0
2968,977,97,4,10963,0
2969,977,92,2,15860,0
2970,978,107,3,9833,0
2971,979,34,1,4003,0
2972,979,4,2,14188,0
2973,980,25,3,6048,0
2974,980,8,4,7345,0
2975,980,117,4,8203,0
2976,981,111,3,3435,0
2977,981,24,4,4614,0
2978,982,84,2,17517,0
2979,982,14,1,11445,0
2980,983,22,1,1139,0
2981,983,80,3,12272,0
2982,983,35,4,6275,0
2983,983,30,1,7873,0
2984,984,4,2,14188,5675
2985,984,106,1,6244,0
2986,985,59,4,15685,0
2987,986,5,3,14566,0
2988,987,115,4,18515,0
2989,988,101,3,5194,0
2990,988,21,3,6065,0
2991,988,80,3,12272,0
2992,988,79,2,3449,0
2993,989,110,4,17269,0
2994,990,110,2,17269,0
2995,990,22,3,1139,0
2996,990,27,4,13324,0
2997,991,39,1,14312,0
2998,991,65,3,4507,0
2999,991,22,1,1139,0
3000,991,88,1,5121,0
3001,992,81,1,5592,0
3002,992,71,1,13141,0
3003,993,9,1,9664,0
3004,993,48,3,16373,0
3005,993,8,1,7345,0
3006,994,66,3,16085,0
3007,994,27,2,13324,0
3008,994,25,2,6048,0
3009,994,32,4,4849,3879
3010,994,56,2,6365,0
3011,995,8,4,7345,5876
3012,995,51,3,5425,3255
3013,995,78,2,6042,0
3014,995,19,2,11142,2228
3015,995,26,1,20438,0
3016,996,74,2,10688,0
3017,997,48,2,16373,0
3018,997,56,3,6365,0
3019,997,20,4,5873,0
3020,997,14,2,11445,4578
3021,998,120,3,5893,0
3022,998,18,3,12060,0
3023,998,22,1,1139,0
3024,998,92,2,15860,0
3025,998,2,3,12227,0
3026,999,77,4,9170,0
3027,999,34,4,4003,0
3028,999,17,3,12746,0
3029,999,33,2,3249,0
3030,1000,77,2,9170,0
3031,1001,83,4,6769,0
3032,1001,27,2,13324,5329
3033,1001,77,4,9170,0
3034,1001,46,1,14724,0
3035,1002,99,2,3788,1515
3036,1002,22,3,1139,0
3037,1002,94,4,8255,0
